Seconds,Channel,Value
26000,38,254
26000,35,254
26000,28,254
26010,38,0
26010,35,0
26010,28,0
26020,38,254
26020,35,254
26020,28,254
26030,38,0
26030,35,0
26030,28,0
26040,38,254
26040,35,254
26040,28,254
26050,38,0
26050,35,0
26050,28,0
26060,38,254
26060,35,254
26060,28,254
26070,38,0
26070,35,0
26070,28,0
26080,38,254
26080,35,254
26080,28,254
26090,38,0
26090,35,0
26090,28,0
26100,38,254
26100,35,254
26100,28,254
26110,38,0
26110,35,0
26110,28,0
26120,38,254
26120,35,254
26120,28,254
26130,38,0
26130,35,0
26130,28,0
26140,38,254
26140,35,254
26140,28,254
26150,38,0
26150,35,0
26150,28,0
26160,38,254
26160,35,254
26160,28,254
26170,38,0
26170,35,0
26170,28,0
26180,38,254
26180,35,254
26180,28,254
26190,38,0
26190,35,0
26190,28,0
26200,38,254
26200,35,254
26200,28,254
26210,38,0
26210,35,0
26210,28,0
26220,38,254
26220,35,254
26220,28,254
26230,38,0
26230,35,0
26230,28,0
26240,38,254
26240,35,254
26240,28,254
26250,38,0
26250,35,0
26250,28,0
26260,38,254
26260,35,254
26260,28,254
26270,38,0
26270,35,0
26270,28,0
26280,38,254
26280,35,254
26280,28,254
26290,38,0
26290,35,0
26290,28,0
26300,38,254
26300,35,254
26300,28,254
26310,38,0
26310,35,0
26310,28,0
26320,38,254
26320,35,254
26320,28,254
26330,38,0
26330,35,0
26330,28,0
26340,38,254
26340,35,254
26340,28,254
26350,38,0
26350,35,0
26350,28,0
26360,38,254
26360,35,254
26360,28,254
26370,38,0
26370,35,0
26370,28,0
26380,38,254
26380,35,254
26380,28,254
26390,38,0
26390,35,0
26390,28,0
26400,38,254
26400,35,254
26400,28,254
26410,38,0
26410,35,0
26410,28,0
26420,38,254
26420,35,254
26420,28,254
26430,38,0
26430,35,0
26430,28,0
26440,38,254
26440,35,254
26440,28,254
26450,38,0
26450,35,0
26450,28,0
26460,38,254
26460,35,254
26460,28,254
26470,38,0
26470,35,0
26470,28,0
26480,38,254
26480,35,254
26480,28,254
26490,38,0
26490,35,0
26490,28,0
26500,38,254
26500,35,254
26500,28,254
26510,38,0
26510,35,0
26510,28,0
26520,38,254
26520,35,254
26520,28,254
26530,38,0
26530,35,0
26530,28,0
26540,38,254
26540,35,254
26540,28,254
26550,38,0
26550,35,0
26550,28,0
26560,38,254
26560,35,254
26560,28,254
26570,38,0
26570,35,0
26570,28,0
26580,38,254
26580,35,254
26580,28,254
26590,38,0
26590,35,0
26590,28,0
26600,38,254
26600,35,254
26600,28,254
26610,38,0
26610,35,0
26610,28,0
26620,38,254
26620,35,254
26620,28,254
26630,38,0
26630,35,0
26630,28,0
26640,38,254
26640,35,254
26640,28,254
26650,38,0
26650,35,0
26650,28,0
26660,38,254
26660,35,254
26660,28,254
26670,38,0
26670,35,0
26670,28,0
26680,38,254
26680,35,254
26680,28,254
26690,38,0
26690,35,0
26690,28,0
26700,38,254
26700,35,254
26700,28,254
26710,38,0
26710,35,0
26710,28,0
26720,38,254
26720,35,254
26720,28,254
26730,38,0
26730,35,0
26730,28,0
26740,38,254
26740,35,254
26740,28,254
26750,38,0
26750,35,0
26750,28,0
26760,38,254
26760,35,254
26760,28,254
26770,38,0
26770,35,0
26770,28,0
26780,38,254
26780,35,254
26780,28,254
26790,38,0
26790,35,0
26790,28,0
26800,38,254
26800,35,254
26800,28,254
26810,38,0
26810,35,0
26810,28,0
26820,38,254
26820,35,254
26820,28,254
26830,38,0
26830,35,0
26830,28,0
26840,38,254
26840,35,254
26840,28,254
26850,38,0
26850,35,0
26850,28,0
26860,38,254
26860,35,254
26860,28,254
26870,38,0
26870,35,0
26870,28,0
26880,38,254
26880,35,254
26880,28,254
26890,38,0
26890,35,0
26890,28,0
26900,38,254
26900,35,254
26900,28,254
26910,38,0
26910,35,0
26910,28,0
26920,38,254
26920,35,254
26920,28,254
26930,38,0
26930,35,0
26930,28,0
26940,38,254
26940,35,254
26940,28,254
26950,38,0
26950,35,0
26950,28,0
26960,38,254
26960,35,254
26960,28,254
26970,38,0
26970,35,0
26970,28,0
26980,38,254
26980,35,254
26980,28,254
26990,38,0
26990,35,0
26990,28,0
27000,38,254
27000,35,254
27000,28,254
27010,38,0
27010,35,0
27010,28,0
27020,38,254
27020,35,254
27020,28,254
27030,38,0
27030,35,0
27030,28,0
27040,38,254
27040,35,254
27040,28,254
27050,38,0
27050,35,0
27050,28,0
27060,38,254
27060,35,254
27060,28,254
27070,38,0
27070,35,0
27070,28,0
27080,38,254
27080,35,254
27080,28,254
27090,38,0
27090,35,0
27090,28,0
27100,38,254
27100,35,254
27100,28,254
27110,38,0
27110,35,0
27110,28,0
27120,38,254
27120,35,254
27120,28,254
27130,38,0
27130,35,0
27130,28,0
27140,38,254
27140,35,254
27140,28,254
27150,38,0
27150,35,0
27150,28,0
27160,38,254
27160,35,254
27160,28,254
27170,38,0
27170,35,0
27170,28,0
27180,38,254
27180,35,254
27180,28,254
27190,38,0
27190,35,0
27190,28,0
27200,38,254
27200,35,254
27200,28,254
27210,38,0
27210,35,0
27210,28,0
27220,38,254
27220,35,254
27220,28,254
27230,38,0
27230,35,0
27230,28,0
27240,38,254
27240,35,254
27240,28,254
27250,38,0
27250,35,0
27250,28,0
27260,38,254
27260,35,254
27260,28,254
27270,38,0
27270,35,0
27270,28,0
27280,38,254
27280,35,254
27280,28,254
27290,38,0
27290,35,0
27290,28,0
27300,38,254
27300,35,254
27300,28,254
27310,38,0
27310,35,0
27310,28,0
27320,38,254
27320,35,254
27320,28,254
27330,38,0
27330,35,0
27330,28,0
27340,38,254
27340,35,254
27340,28,254
27350,38,0
27350,35,0
27350,28,0
27360,38,254
27360,35,254
27360,28,254
27370,38,0
27370,35,0
27370,28,0
27380,38,254
27380,35,254
27380,28,254
27390,38,0
27390,35,0
27390,28,0
27400,38,254
27400,35,254
27400,28,254
27410,38,0
27410,35,0
27410,28,0
27420,38,254
27420,35,254
27420,28,254
27430,38,0
27430,35,0
27430,28,0
27440,38,254
27440,35,254
27440,28,254
27450,38,0
27450,35,0
27450,28,0
27460,38,254
27460,35,254
27460,28,254
27470,38,0
27470,35,0
27470,28,0
27480,38,254
27480,35,254
27480,28,254
27490,38,0
27490,35,0
27490,28,0
27500,38,254
27500,35,254
27500,28,254
27510,38,0
27510,35,0
27510,28,0
27520,38,254
27520,35,254
27520,28,254
27530,38,0
27530,35,0
27530,28,0
27540,38,254
27540,35,254
27540,28,254
27550,38,0
27550,35,0
27550,28,0
27560,38,254
27560,35,254
27560,28,254
27570,38,0
27570,35,0
27570,28,0
27580,38,254
27580,35,254
27580,28,254
27590,38,0
27590,35,0
27590,28,0
27600,38,254
27600,35,254
27600,28,254
27610,38,0
27610,35,0
27610,28,0
27620,38,254
27620,35,254
27620,28,254
27630,38,0
27630,35,0
27630,28,0
27640,38,254
27640,35,254
27640,28,254
27650,38,0
27650,35,0
27650,28,0
27660,38,254
27660,35,254
27660,28,254
27670,38,0
27670,35,0
27670,28,0
27680,38,254
27680,35,254
27680,28,254
27690,38,0
27690,35,0
27690,28,0
27700,38,254
27700,35,254
27700,28,254
27710,38,0
27710,35,0
27710,28,0
27720,38,254
27720,35,254
27720,28,254
27730,38,0
27730,35,0
27730,28,0
27740,38,254
27740,35,254
27740,28,254
27750,38,0
27750,35,0
27750,28,0
27760,38,254
27760,35,254
27760,28,254
27770,38,0
27770,35,0
27770,28,0
27780,38,254
27780,35,254
27780,28,254
27790,38,0
27790,35,0
27790,28,0
27800,38,254
27800,35,254
27800,28,254
27810,38,0
27810,35,0
27810,28,0
27820,38,254
27820,35,254
27820,28,254
27830,38,0
27830,35,0
27830,28,0
27840,38,254
27840,35,254
27840,28,254
27850,38,0
27850,35,0
27850,28,0
27860,38,254
27860,35,254
27860,28,254
27870,38,0
27870,35,0
27870,28,0
27880,38,254
27880,35,254
27880,28,254
27890,38,0
27890,35,0
27890,28,0
27900,38,254
27900,35,254
27900,28,254
27910,38,0
27910,35,0
27910,28,0
27920,38,254
27920,35,254
27920,28,254
27930,38,0
27930,35,0
27930,28,0
27940,38,254
27940,35,254
27940,28,254
27950,38,0
27950,35,0
27950,28,0
27960,38,254
27960,35,254
27960,28,254
27970,38,0
27970,35,0
27970,28,0
27980,38,254
27980,35,254
27980,28,254
27990,38,0
27990,35,0
27990,28,0
28000,38,254
28000,35,254
28000,28,254
28010,38,0
28010,35,0
28010,28,0
28020,38,254
28020,35,254
28020,28,254
28030,38,0
28030,35,0
28030,28,0
28040,38,254
28040,35,254
28040,28,254
28050,38,0
28050,35,0
28050,28,0
28060,38,254
28060,35,254
28060,28,254
28070,38,0
28070,35,0
28070,28,0
28080,38,254
28080,35,254
28080,28,254
28090,38,0
28090,35,0
28090,28,0
28100,38,254
28100,35,254
28100,28,254
28110,38,0
28110,35,0
28110,28,0
28120,38,254
28120,35,254
28120,28,254
28130,38,0
28130,35,0
28130,28,0
28140,38,254
28140,35,254
28140,28,254
28150,38,0
28150,35,0
28150,28,0
28160,38,254
28160,35,254
28160,28,254
28170,38,0
28170,35,0
28170,28,0
28180,38,254
28180,35,254
28180,28,254
28190,38,0
28190,35,0
28190,28,0
28200,38,254
28200,35,254
28200,28,254
28210,38,0
28210,35,0
28210,28,0
28220,38,254
28220,35,254
28220,28,254
28230,38,0
28230,35,0
28230,28,0
28240,38,254
28240,35,254
28240,28,254
28250,38,0
28250,35,0
28250,28,0
28260,38,254
28260,35,254
28260,28,254
28270,38,0
28270,35,0
28270,28,0
28280,38,254
28280,35,254
28280,28,254
28290,38,0
28290,35,0
28290,28,0
28300,38,254
28300,35,254
28300,28,254
28310,38,0
28310,35,0
28310,28,0
28320,38,254
28320,35,254
28320,28,254
28330,38,0
28330,35,0
28330,28,0
28340,38,254
28340,35,254
28340,28,254
28350,38,0
28350,35,0
28350,28,0
28360,38,254
28360,35,254
28360,28,254
28370,38,0
28370,35,0
28370,28,0
28380,38,254
28380,35,254
28380,28,254
28390,38,0
28390,35,0
28390,28,0
28400,38,254
28400,35,254
28400,28,254
28410,38,0
28410,35,0
28410,28,0
28420,38,254
28420,35,254
28420,28,254
28430,38,0
28430,35,0
28430,28,0
28440,38,254
28440,35,254
28440,28,254
28450,38,0
28450,35,0
28450,28,0
28460,38,254
28460,35,254
28460,28,254
28470,38,0
28470,35,0
28470,28,0
28480,38,254
28480,35,254
28480,28,254
28490,38,0
28490,35,0
28490,28,0
28500,38,254
28500,35,254
28500,28,254
28510,38,0
28510,35,0
28510,28,0
28520,38,254
28520,35,254
28520,28,254
28530,38,0
28530,35,0
28530,28,0
28540,38,254
28540,35,254
28540,28,254
28550,38,0
28550,35,0
28550,28,0
28560,38,254
28560,35,254
28560,28,254
28570,38,0
28570,35,0
28570,28,0
28580,38,254
28580,35,254
28580,28,254
28590,38,0
28590,35,0
28590,28,0
28600,38,254
28600,35,254
28600,28,254
28610,38,0
28610,35,0
28610,28,0
28620,38,254
28620,35,254
28620,28,254
28630,38,0
28630,35,0
28630,28,0
28640,38,254
28640,35,254
28640,28,254
28650,38,0
28650,35,0
28650,28,0
28660,38,254
28660,35,254
28660,28,254
28670,38,0
28670,35,0
28670,28,0
28680,38,254
28680,35,254
28680,28,254
28690,38,0
28690,35,0
28690,28,0
28700,38,254
28700,35,254
28700,28,254
28710,38,0
28710,35,0
28710,28,0
28720,38,254
28720,35,254
28720,28,254
28730,38,0
28730,35,0
28730,28,0
28740,38,254
28740,35,254
28740,28,254
28750,38,0
28750,35,0
28750,28,0
28760,38,254
28760,35,254
28760,28,254
28770,38,0
28770,35,0
28770,28,0
28780,38,254
28780,35,254
28780,28,254
28790,38,0
28790,35,0
28790,28,0
28800,38,254
28800,35,254
28800,28,254
28810,38,0
28810,35,0
28810,28,0
28820,38,254
28820,35,254
28820,28,254
28830,38,0
28830,35,0
28830,28,0
28840,38,254
28840,35,254
28840,28,254
28850,38,0
28850,35,0
28850,28,0
28860,38,254
28860,35,254
28860,28,254
28870,38,0
28870,35,0
28870,28,0
28880,38,254
28880,35,254
28880,28,254
28890,38,0
28890,35,0
28890,28,0
28900,38,254
28900,35,254
28900,28,254
28910,38,0
28910,35,0
28910,28,0
28920,38,254
28920,35,254
28920,28,254
28930,38,0
28930,35,0
28930,28,0
28940,38,254
28940,35,254
28940,28,254
28950,38,0
28950,35,0
28950,28,0
28960,38,254
28960,35,254
28960,28,254
28970,38,0
28970,35,0
28970,28,0
28980,38,254
28980,35,254
28980,28,254
28990,38,0
28990,35,0
28990,28,0
29000,38,254
29000,35,254
29000,28,254
29010,38,0
29010,35,0
29010,28,0
29020,38,254
29020,35,254
29020,28,254
29030,38,0
29030,35,0
29030,28,0
29040,38,254
29040,35,254
29040,28,254
29050,38,0
29050,35,0
29050,28,0
29060,38,254
29060,35,254
29060,28,254
29070,38,0
29070,35,0
29070,28,0
29080,38,254
29080,35,254
29080,28,254
29090,38,0
29090,35,0
29090,28,0
29100,38,254
29100,35,254
29100,28,254
29110,38,0
29110,35,0
29110,28,0
29120,38,254
29120,35,254
29120,28,254
29130,38,0
29130,35,0
29130,28,0
29140,38,254
29140,35,254
29140,28,254
29150,38,0
29150,35,0
29150,28,0
29160,38,254
29160,35,254
29160,28,254
29170,38,0
29170,35,0
29170,28,0
29180,38,254
29180,35,254
29180,28,254
29190,38,0
29190,35,0
29190,28,0
29200,38,254
29200,35,254
29200,28,254
29210,38,0
29210,35,0
29210,28,0
29220,38,254
29220,35,254
29220,28,254
29230,38,0
29230,35,0
29230,28,0
29240,38,254
29240,35,254
29240,28,254
29250,38,0
29250,35,0
29250,28,0
29260,38,254
29260,35,254
29260,28,254
29270,38,0
29270,35,0
29270,28,0
29280,38,254
29280,35,254
29280,28,254
29290,38,0
29290,35,0
29290,28,0
29300,38,254
29300,35,254
29300,28,254
29310,38,0
29310,35,0
29310,28,0
29320,38,254
29320,35,254
29320,28,254
29330,38,0
29330,35,0
29330,28,0
29340,38,254
29340,35,254
29340,28,254
29350,38,0
29350,35,0
29350,28,0
29360,38,254
29360,35,254
29360,28,254
29370,38,0
29370,35,0
29370,28,0
29380,38,254
29380,35,254
29380,28,254
29390,38,0
29390,35,0
29390,28,0
29400,38,254
29400,35,254
29400,28,254
29410,38,0
29410,35,0
29410,28,0
29420,38,254
29420,35,254
29420,28,254
29430,38,0
29430,35,0
29430,28,0
29440,38,254
29440,35,254
29440,28,254
29450,38,0
29450,35,0
29450,28,0
29460,38,254
29460,35,254
29460,28,254
29470,38,0
29470,35,0
29470,28,0
29480,38,254
29480,35,254
29480,28,254
29490,38,0
29490,35,0
29490,28,0
29500,38,254
29500,35,254
29500,28,254
29510,38,0
29510,35,0
29510,28,0
29520,38,254
29520,35,254
29520,28,254
29530,38,0
29530,35,0
29530,28,0
29540,38,254
29540,35,254
29540,28,254
29550,38,0
29550,35,0
29550,28,0
29560,38,254
29560,35,254
29560,28,254
29570,38,0
29570,35,0
29570,28,0
29580,38,254
29580,35,254
29580,28,254
29590,38,0
29590,35,0
29590,28,0
29600,38,254
29600,35,254
29600,28,254
29610,38,0
29610,35,0
29610,28,0
29620,38,254
29620,35,254
29620,28,254
29630,38,0
29630,35,0
29630,28,0
29640,38,254
29640,35,254
29640,28,254
29650,38,0
29650,35,0
29650,28,0
29660,38,254
29660,35,254
29660,28,254
29670,38,0
29670,35,0
29670,28,0
29680,38,254
29680,35,254
29680,28,254
29690,38,0
29690,35,0
29690,28,0
29700,38,254
29700,35,254
29700,28,254
29710,38,0
29710,35,0
29710,28,0
29720,38,254
29720,35,254
29720,28,254
29730,38,0
29730,35,0
29730,28,0
29740,38,254
29740,35,254
29740,28,254
29750,38,0
29750,35,0
29750,28,0
29760,38,254
29760,35,254
29760,28,254
29770,38,0
29770,35,0
29770,28,0
29780,38,254
29780,35,254
29780,28,254
29790,38,0
29790,35,0
29790,28,0
29800,38,254
29800,35,254
29800,28,254
29810,38,0
29810,35,0
29810,28,0
29820,38,254
29820,35,254
29820,28,254
29830,38,0
29830,35,0
29830,28,0
29840,38,254
29840,35,254
29840,28,254
29850,38,0
29850,35,0
29850,28,0
29860,38,254
29860,35,254
29860,28,254
29870,38,0
29870,35,0
29870,28,0
29880,38,254
29880,35,254
29880,28,254
29890,38,0
29890,35,0
29890,28,0
29900,38,254
29900,35,254
29900,28,254
29910,38,0
29910,35,0
29910,28,0
29920,38,254
29920,35,254
29920,28,254
29930,38,0
29930,35,0
29930,28,0
29940,38,254
29940,35,254
29940,28,254
29950,38,0
29950,35,0
29950,28,0
29960,38,254
29960,35,254
29960,28,254
29970,38,0
29970,35,0
29970,28,0
29980,38,254
29980,35,254
29980,28,254
29990,38,0
29990,35,0
29990,28,0
30000,38,254
30000,35,254
30000,28,254
30010,38,0
30010,35,0
30010,28,0
30020,38,254
30020,35,254
30020,28,254
30030,38,0
30030,35,0
30030,28,0
30040,38,254
30040,35,254
30040,28,254
30050,38,0
30050,35,0
30050,28,0
30060,38,254
30060,35,254
30060,28,254
30070,38,0
30070,35,0
30070,28,0
30080,38,254
30080,35,254
30080,28,254
30090,38,0
30090,35,0
30090,28,0
30100,38,254
30100,35,254
30100,28,254
30110,38,0
30110,35,0
30110,28,0
30120,38,254
30120,35,254
30120,28,254
30130,38,0
30130,35,0
30130,28,0
30140,38,254
30140,35,254
30140,28,254
30150,38,0
30150,35,0
30150,28,0
30160,38,254
30160,35,254
30160,28,254
30170,38,0
30170,35,0
30170,28,0
30180,38,254
30180,35,254
30180,28,254
30190,38,0
30190,35,0
30190,28,0
30200,38,254
30200,35,254
30200,28,254
30210,38,0
30210,35,0
30210,28,0
30220,38,254
30220,35,254
30220,28,254
30230,38,0
30230,35,0
30230,28,0
30240,38,254
30240,35,254
30240,28,254
30250,38,0
30250,35,0
30250,28,0
30260,38,254
30260,35,254
30260,28,254
30270,38,0
30270,35,0
30270,28,0
30280,38,254
30280,35,254
30280,28,254
30290,38,0
30290,35,0
30290,28,0
30300,38,254
30300,35,254
30300,28,254
30310,38,0
30310,35,0
30310,28,0
30320,38,254
30320,35,254
30320,28,254
30330,38,0
30330,35,0
30330,28,0
30340,38,254
30340,35,254
30340,28,254
30350,38,0
30350,35,0
30350,28,0
30360,38,254
30360,35,254
30360,28,254
30370,38,0
30370,35,0
30370,28,0
30380,38,254
30380,35,254
30380,28,254
30390,38,0
30390,35,0
30390,28,0
30400,38,254
30400,35,254
30400,28,254
30410,38,0
30410,35,0
30410,28,0
30420,38,254
30420,35,254
30420,28,254
30430,38,0
30430,35,0
30430,28,0
30440,38,254
30440,35,254
30440,28,254
30450,38,0
30450,35,0
30450,28,0
30460,38,254
30460,35,254
30460,28,254
30470,38,0
30470,35,0
30470,28,0
30480,38,254
30480,35,254
30480,28,254
30490,38,0
30490,35,0
30490,28,0
30500,38,254
30500,35,254
30500,28,254
30510,38,0
30510,35,0
30510,28,0
30520,38,254
30520,35,254
30520,28,254
30530,38,0
30530,35,0
30530,28,0
30540,38,254
30540,35,254
30540,28,254
30550,38,0
30550,35,0
30550,28,0
30560,38,254
30560,35,254
30560,28,254
30570,38,0
30570,35,0
30570,28,0
30580,38,254
30580,35,254
30580,28,254
30590,38,0
30590,35,0
30590,28,0
30600,38,254
30600,35,254
30600,28,254
30610,38,0
30610,35,0
30610,28,0
30620,38,254
30620,35,254
30620,28,254
30630,38,0
30630,35,0
30630,28,0
30640,38,254
30640,35,254
30640,28,254
30650,38,0
30650,35,0
30650,28,0
30660,38,254
30660,35,254
30660,28,254
30670,38,0
30670,35,0
30670,28,0
30680,38,254
30680,35,254
30680,28,254
30690,38,0
30690,35,0
30690,28,0
30700,38,254
30700,35,254
30700,28,254
30710,38,0
30710,35,0
30710,28,0
30720,38,254
30720,35,254
30720,28,254
30730,38,0
30730,35,0
30730,28,0
30740,38,254
30740,35,254
30740,28,254
30750,38,0
30750,35,0
30750,28,0
30760,38,254
30760,35,254
30760,28,254
30770,38,0
30770,35,0
30770,28,0
30780,38,254
30780,35,254
30780,28,254
30790,38,0
30790,35,0
30790,28,0
30800,38,254
30800,35,254
30800,28,254
30810,38,0
30810,35,0
30810,28,0
30820,38,254
30820,35,254
30820,28,254
30830,38,0
30830,35,0
30830,28,0
30840,38,254
30840,35,254
30840,28,254
30850,38,0
30850,35,0
30850,28,0
30860,38,254
30860,35,254
30860,28,254
30870,38,0
30870,35,0
30870,28,0
30880,38,254
30880,35,254
30880,28,254
30890,38,0
30890,35,0
30890,28,0
30900,38,254
30900,35,254
30900,28,254
30910,38,0
30910,35,0
30910,28,0
30920,38,254
30920,35,254
30920,28,254
30930,38,0
30930,35,0
30930,28,0
30940,38,254
30940,35,254
30940,28,254
30950,38,0
30950,35,0
30950,28,0
30960,38,254
30960,35,254
30960,28,254
30970,38,0
30970,35,0
30970,28,0
30980,38,254
30980,35,254
30980,28,254
30990,38,0
30990,35,0
30990,28,0
31000,38,254
31000,35,254
31000,28,254
31010,38,0
31010,35,0
31010,28,0
31020,38,254
31020,35,254
31020,28,254
31030,38,0
31030,35,0
31030,28,0
31040,38,254
31040,35,254
31040,28,254
31050,38,0
31050,35,0
31050,28,0
31060,38,254
31060,35,254
31060,28,254
31070,38,0
31070,35,0
31070,28,0
31080,38,254
31080,35,254
31080,28,254
31090,38,0
31090,35,0
31090,28,0
31100,38,254
31100,35,254
31100,28,254
31110,38,0
31110,35,0
31110,28,0
31120,38,254
31120,35,254
31120,28,254
31130,38,0
31130,35,0
31130,28,0
31140,38,254
31140,35,254
31140,28,254
31150,38,0
31150,35,0
31150,28,0
31160,38,254
31160,35,254
31160,28,254
31170,38,0
31170,35,0
31170,28,0
31180,38,254
31180,35,254
31180,28,254
31190,38,0
31190,35,0
31190,28,0
31200,38,254
31200,35,254
31200,28,254
31210,38,0
31210,35,0
31210,28,0
31220,38,254
31220,35,254
31220,28,254
31230,38,0
31230,35,0
31230,28,0
31240,38,254
31240,35,254
31240,28,254
31250,38,0
31250,35,0
31250,28,0
31260,38,254
31260,35,254
31260,28,254
31270,38,0
31270,35,0
31270,28,0
31280,38,254
31280,35,254
31280,28,254
31290,38,0
31290,35,0
31290,28,0
31300,38,254
31300,35,254
31300,28,254
31310,38,0
31310,35,0
31310,28,0
31320,38,254
31320,35,254
31320,28,254
31330,38,0
31330,35,0
31330,28,0
31340,38,254
31340,35,254
31340,28,254
31350,38,0
31350,35,0
31350,28,0
31360,38,254
31360,35,254
31360,28,254
31370,38,0
31370,35,0
31370,28,0
31380,38,254
31380,35,254
31380,28,254
31390,38,0
31390,35,0
31390,28,0
31400,38,254
31400,35,254
31400,28,254
31410,38,0
31410,35,0
31410,28,0
31420,38,254
31420,35,254
31420,28,254
31430,38,0
31430,35,0
31430,28,0
31440,38,254
31440,35,254
31440,28,254
31450,38,0
31450,35,0
31450,28,0
31460,38,254
31460,35,254
31460,28,254
31470,38,0
31470,35,0
31470,28,0
31480,38,254
31480,35,254
31480,28,254
31490,38,0
31490,35,0
31490,28,0
31500,38,254
31500,35,254
31500,28,254
31510,38,0
31510,35,0
31510,28,0
31520,38,254
31520,35,254
31520,28,254
31530,38,0
31530,35,0
31530,28,0
31540,38,254
31540,35,254
31540,28,254
31550,38,0
31550,35,0
31550,28,0
31560,38,254
31560,35,254
31560,28,254
31570,38,0
31570,35,0
31570,28,0
31580,38,254
31580,35,254
31580,28,254
31590,38,0
31590,35,0
31590,28,0
31600,38,254
31600,35,254
31600,28,254
31610,38,0
31610,35,0
31610,28,0
31620,38,254
31620,35,254
31620,28,254
31630,38,0
31630,35,0
31630,28,0
31640,38,254
31640,35,254
31640,28,254
31650,38,0
31650,35,0
31650,28,0
31660,38,254
31660,35,254
31660,28,254
31670,38,0
31670,35,0
31670,28,0
31680,38,254
31680,35,254
31680,28,254
31690,38,0
31690,35,0
31690,28,0
31700,38,254
31700,35,254
31700,28,254
31710,38,0
31710,35,0
31710,28,0
31720,38,254
31720,35,254
31720,28,254
31730,38,0
31730,35,0
31730,28,0
31740,38,254
31740,35,254
31740,28,254
31750,38,0
31750,35,0
31750,28,0
31760,38,254
31760,35,254
31760,28,254
31770,38,0
31770,35,0
31770,28,0
31780,38,254
31780,35,254
31780,28,254
31790,38,0
31790,35,0
31790,28,0
31800,38,254
31800,35,254
31800,28,254
31810,38,0
31810,35,0
31810,28,0
31820,38,254
31820,35,254
31820,28,254
31830,38,0
31830,35,0
31830,28,0
